,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
9383,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/arsenal,2.95,2022-01-16T17:30:00Z,2022-01-01T03:34:01Z,Arsenal (Bet At Home),arsenal,win-market,bh,3.1
9384,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/tottenham-hotspur,2.3,2022-01-16T17:30:00Z,2022-01-01T03:34:01Z,Tottenham (Bet At Home),tottenham,win-market,bh,2.41
9385,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/draw,3.5,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (Vbet),draw,win-market,vb,3.6
9386,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/arsenal,2.99,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (Vbet),arsenal,win-market,vb,3.1
9387,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/tottenham-hotspur,2.41,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (Vbet),tottenham,win-market,vb,2.41
9388,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/draw,3.5,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (LVbet),draw,win-market,lv,3.6
9389,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/arsenal-fc,3.0,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (LVbet),arsenal,win-market,lv,3.1
9390,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/tottenham-hotspur-fc,2.4,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (LVbet),tottenham,win-market,lv,2.41
9391,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/x,3.35,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (TonyBet),draw,win-market,tn,3.6
9392,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/arsenal,2.9,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (TonyBet),arsenal,win-market,tn,3.1
9393,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/tottenham,2.3,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (TonyBet),tottenham,win-market,tn,2.41
9394,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/draw,3.25,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (BoyleSports),draw,win-market,by,3.6
9395,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/arsenal,3.0,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (BoyleSports),arsenal,win-market,by,3.1
9396,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/tottenham,2.38,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (BoyleSports),tottenham,win-market,by,2.41
9397,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/draw,3.4,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (William Hill),draw,win-market,wh,3.6
9398,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (William Hill),arsenal,win-market,wh,3.1
9399,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (William Hill),tottenham,win-market,wh,2.41
9400,qb/football/english-premier-league/spurs-v-arsenal/match-result/draw,3.6,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Draw (Quinnbet),draw,win-market,qb,3.6
9401,qb/football/english-premier-league/spurs-v-arsenal/match-result/arsenal,3.0,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Arsenal (Quinnbet),arsenal,win-market,qb,3.1
9402,qb/football/english-premier-league/spurs-v-arsenal/match-result/spurs,2.25,2022-01-16T16:30:00Z,2022-01-01T03:34:01Z,Tottenham (Quinnbet),tottenham,win-market,qb,2.41
9403,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/draw,3.5,2022-01-16T16:20:00Z,2022-01-01T13:29:26Z,Draw (Betway),draw,win-market,wa,3.5
9404,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/arsenal,2.9,2022-01-16T16:20:00Z,2022-01-01T13:29:26Z,Arsenal (Betway),arsenal,win-market,wa,2.9
9405,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/tottenham-hotspur,2.4,2022-01-16T16:20:00Z,2022-01-01T13:29:26Z,Tottenham (Betway),tottenham,win-market,wa,2.61
9406,sa/football/england-premier-league-epl/tottenham-v-arsenal/match-result/arsenal,2.85,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Betsafe),arsenal,win-market,sa,2.9
9407,sa/football/england-premier-league-epl/tottenham-v-arsenal/match-result/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Betsafe),tottenham,win-market,sa,2.61
9408,bs/football/england-premier-league-epl/tottenham-v-arsenal/match-result/arsenal,2.85,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Betsson),arsenal,win-market,bs,2.9
9409,bs/football/england-premier-league-epl/tottenham-v-arsenal/match-result/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Betsson),tottenham,win-market,bs,2.61
9410,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.2,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (10bet),draw,win-market,eb,3.5
9411,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/arsenal,2.75,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (10bet),arsenal,win-market,eb,2.9
9412,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.35,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (10bet),tottenham,win-market,eb,2.61
9413,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.25,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (Mansion Bet),draw,win-market,mb,3.5
9414,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Mansion Bet),arsenal,win-market,mb,2.9
9415,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Mansion Bet),tottenham,win-market,mb,2.61
9416,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/draw,3.1,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (Netbet),draw,win-market,nt,3.5
9417,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/arsenal,2.7,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Netbet),arsenal,win-market,nt,2.9
9418,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/tottenham,2.3,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Netbet),tottenham,win-market,nt,2.61
9419,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/draw,3.2,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (Fansbet),draw,win-market,fb,3.5
9420,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/arsenal,2.75,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Fansbet),arsenal,win-market,fb,2.9
9421,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/tottenham,2.35,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Fansbet),tottenham,win-market,fb,2.61
9422,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/draw,3.35,2022-01-16T17:30:00Z,2022-01-01T13:29:26Z,Draw (Bet At Home),draw,win-market,bh,3.5
9423,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/arsenal,2.8,2022-01-16T17:30:00Z,2022-01-01T13:29:26Z,Arsenal (Bet At Home),arsenal,win-market,bh,2.9
9424,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/tottenham-hotspur,2.42,2022-01-16T17:30:00Z,2022-01-01T13:29:26Z,Tottenham (Bet At Home),tottenham,win-market,bh,2.61
9425,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/draw,3.31,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (Vbet),draw,win-market,vb,3.5
9426,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/arsenal,2.86,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Vbet),arsenal,win-market,vb,2.9
9427,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/tottenham-hotspur,2.61,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Vbet),tottenham,win-market,vb,2.61
9428,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/draw,3.3,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (LVbet),draw,win-market,lv,3.5
9429,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/arsenal-fc,2.85,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (LVbet),arsenal,win-market,lv,2.9
9430,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/tottenham-hotspur-fc,2.6,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (LVbet),tottenham,win-market,lv,2.61
9431,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/x,3.2,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (TonyBet),draw,win-market,tn,3.5
9432,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/arsenal,2.75,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (TonyBet),arsenal,win-market,tn,2.9
9433,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/tottenham,2.5,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (TonyBet),tottenham,win-market,tn,2.61
9434,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/draw,3.5,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (BoyleSports),draw,win-market,by,3.5
9435,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/arsenal,2.7,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (BoyleSports),arsenal,win-market,by,2.9
9436,by/ukfootball/england-england-premier-league/tottenham-v-arsenal/match-betting/tottenham,2.5,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (BoyleSports),tottenham,win-market,by,2.61
9437,qb/football/english-premier-league/spurs-v-arsenal/match-result/draw,3.4,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Draw (Quinnbet),draw,win-market,qb,3.5
9438,qb/football/english-premier-league/spurs-v-arsenal/match-result/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Arsenal (Quinnbet),arsenal,win-market,qb,2.9
9439,qb/football/english-premier-league/spurs-v-arsenal/match-result/spurs,2.4,2022-01-16T16:30:00Z,2022-01-01T13:29:26Z,Tottenham (Quinnbet),tottenham,win-market,qb,2.61
9440,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/arsenal,2.88,2022-01-16T16:20:00Z,2022-01-01T16:21:46Z,Arsenal (Betway),arsenal,win-market,wa,2.88
9441,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/arsenal,2.7,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (10bet),arsenal,win-market,eb,2.88
9442,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (10bet),tottenham,win-market,eb,2.61
9443,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/arsenal,2.75,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (Mansion Bet),arsenal,win-market,mb,2.88
9444,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (Mansion Bet),tottenham,win-market,mb,2.61
9445,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/arsenal,2.65,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (Netbet),arsenal,win-market,nt,2.88
9446,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/tottenham,2.35,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (Netbet),tottenham,win-market,nt,2.61
9447,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/arsenal,2.7,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (Fansbet),arsenal,win-market,fb,2.88
9448,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (Fansbet),tottenham,win-market,fb,2.61
9449,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/arsenal,2.75,2022-01-16T17:30:00Z,2022-01-01T16:21:46Z,Arsenal (Bet At Home),arsenal,win-market,bh,2.88
9450,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/tottenham-hotspur,2.44,2022-01-16T17:30:00Z,2022-01-01T16:21:46Z,Tottenham (Bet At Home),tottenham,win-market,bh,2.61
9451,qb/football/english-premier-league/spurs-v-arsenal/match-result/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (Quinnbet),arsenal,win-market,qb,2.88
9452,qb/football/english-premier-league/spurs-v-arsenal/match-result/spurs,2.5,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (Quinnbet),tottenham,win-market,qb,2.61
9453,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/draw,3.3,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Draw (Betvictor),draw,win-market,vc,3.5
9454,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Arsenal (Betvictor),arsenal,win-market,vc,2.88
9455,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/tottenham-hotspur,2.45,2022-01-16T16:30:00Z,2022-01-01T16:21:46Z,Tottenham (Betvictor),tottenham,win-market,vc,2.61
9456,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/arsenal,2.9,2022-01-16T16:20:00Z,2022-01-01T19:10:40Z,Arsenal (Betway),arsenal,win-market,wa,2.9
9457,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/arsenal,2.8,2022-01-16T17:30:00Z,2022-01-01T19:10:40Z,Arsenal (Bet At Home),arsenal,win-market,bh,2.9
9458,bh/football/england-premier-league/tottenham-hotspur-v-arsenal/tip/tottenham-hotspur,2.41,2022-01-16T17:30:00Z,2022-01-01T19:10:40Z,Tottenham (Bet At Home),tottenham,win-market,bh,2.58
9459,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/draw,3.33,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Draw (Vbet),draw,win-market,vb,3.5
9460,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Arsenal (Vbet),arsenal,win-market,vb,2.9
9461,vb/football/england-premier-league/tottenham-hotspur-v-arsenal/match-result/tottenham-hotspur,2.58,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (Vbet),tottenham,win-market,vb,2.58
9462,lv/football/england-premier-league/tottenham-hotspur-fc-v-arsenal-fc/3w/tottenham-hotspur-fc,2.55,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (LVbet),tottenham,win-market,lv,2.58
9463,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/x,3.25,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Draw (TonyBet),draw,win-market,tn,3.5
9464,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Arsenal (TonyBet),arsenal,win-market,tn,2.9
9465,tn/football/england-premier-league/tottenham-v-arsenal/main-result-main-line/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (TonyBet),tottenham,win-market,tn,2.58
9466,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/draw,3.3,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Draw (William Hill),draw,win-market,wh,3.5
9467,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Arsenal (William Hill),arsenal,win-market,wh,2.9
9468,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/tottenham,2.5,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (William Hill),tottenham,win-market,wh,2.58
9469,qb/football/english-premier-league/spurs-v-arsenal/match-result/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Arsenal (Quinnbet),arsenal,win-market,qb,2.9
9470,qb/football/english-premier-league/spurs-v-arsenal/match-result/spurs,2.4,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (Quinnbet),tottenham,win-market,qb,2.58
9471,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/draw,3.25,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Draw (Betvictor),draw,win-market,vc,3.5
9472,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Arsenal (Betvictor),arsenal,win-market,vc,2.9
9473,vc/football/eng-premier-league/tottenham-hotspur-v-arsenal/match-betting-90-mins/tottenham-hotspur,2.4,2022-01-16T16:30:00Z,2022-01-01T19:10:40Z,Tottenham (Betvictor),tottenham,win-market,vc,2.58
9474,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/arsenal,2.88,2022-01-16T16:30:00Z,2022-01-01T21:47:31Z,Arsenal (William Hill),arsenal,win-market,wh,2.9
9475,wh/uk-football/english-premier-league/tottenham-v-arsenal/90-minutes/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-01T21:47:31Z,Tottenham (William Hill),tottenham,win-market,wh,2.58
9476,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/draw,3.3,2022-01-16T16:20:00Z,2022-01-02T02:56:35Z,Draw (Betway),draw,win-market,wa,3.5
9477,wa/soccer/tottenham-hotspur-arsenal/tottenham-hotspur-v-arsenal/win-draw-win/arsenal,3.0,2022-01-16T16:20:00Z,2022-01-02T02:56:35Z,Arsenal (Betway),arsenal,win-market,wa,3.0
9478,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.1,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Draw (10bet),draw,win-market,eb,3.5
9479,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Tottenham (10bet),tottenham,win-market,eb,2.58
9480,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.2,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Draw (Mansion Bet),draw,win-market,mb,3.5
9481,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/arsenal,2.8,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Arsenal (Mansion Bet),arsenal,win-market,mb,3.0
9482,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/draw,3.0,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Draw (Netbet),draw,win-market,nt,3.5
9483,nt/soccer/england-premier-league/tottenham-v-arsenal/moneyline/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Tottenham (Netbet),tottenham,win-market,nt,2.58
9484,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/draw,3.1,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Draw (Fansbet),draw,win-market,fb,3.5
9485,fb/soccer/england-premier-league/tottenham-v-arsenal/1x2/tottenham,2.45,2022-01-16T16:30:00Z,2022-01-02T02:56:35Z,Tottenham (Fansbet),tottenham,win-market,fb,2.58
9486,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.25,2022-01-16T16:30:00Z,2022-01-02T05:41:15Z,Draw (10bet),draw,win-market,eb,3.5
9487,eb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.35,2022-01-16T16:30:00Z,2022-01-02T05:41:15Z,Tottenham (10bet),tottenham,win-market,eb,2.58
9488,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/draw,3.3,2022-01-16T16:30:00Z,2022-01-02T05:41:15Z,Draw (Mansion Bet),draw,win-market,mb,3.5
9489,mb/soccer/england-premier-league/tottenham-v-arsenal/ft-moneyline/tottenham,2.4,2022-01-16T16:30:00Z,2022-01-02T05:41:15Z,Tottenham (Mansion Bet),tottenham,win-market,mb,2.58
